Co Code,Batch ID,File #,Rate Code,Temp Dept,Reg Hours,O/T Hours,Hours 3 Code,Hours 3 Amount,Earnings 3 Code,Earnings 3 Amount,Memo Code,Memo Amount,Special Proc Code,Other Begin Date,Other End Date
FEL,Legion,772335,,,40.00,,,,,,WK,1,,,
FEL,Legion,772335,,,,6.48,,,,,WK,1,,,
FEL,Legion,772335,,,40.00,,,,,,WK,2,,,
FEL,Legion,772335,,,,,RPT,2.00,,,WK,2,,,
FEL,Legion,772335,,,,,,,,,WK,2,,,
FEL,Legion,777181,,,6.00,,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,777426,,,,,PDP,12.75,,,WK,1,,,
FEL,Legion,777426,,,,,PDP,3.00,,,WK,1,,,
FEL,Legion,782135,,,2.91,,,,,,WK,1,,,
FEL,Legion,782135,,,,,RPT,1.08,,,WK,1,,,
FEL,Legion,794137,,,6.50,,,,,,WK,2,,,
FEL,Legion,794137,,,,,PDP,18.75,,,WK,2,,,
FEL,Legion,794137,,,,,PDP,4.00,,,WK,2,,,
FEL,Legion,796646,,,,,,,,,WK,1,,,
FEL,Legion,797663,,,,,PDP,3.00,,,WK,1,,,
FEL,Legion,797663,,,,,PDP,4.25,,,WK,1,,,
FEL,Legion,797663,,,16.66,,,,,,WK,1,,,
FEL,Legion,802060,,,16.50,,,,,,WK,1,,,
FEL,Legion,805441,,,38.00,,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,807925,,,12.00,,,,,,,,E,10/6/2024,10/12/2024
FEL,Legion,810047,,,,,PDP,17.00,,,WK,1,,,
FEL,Legion,810047,,,,,PDP,3.00,,,WK,1,,,
FEL,Legion,810047,,,8.50,,,,,,WK,1,,,
FEL,Legion,810663,,,14.00,,,,,,WK,1,,,
FEL,Legion,814573,,,18.35,,,,,,WK,1,,,
FEL,Legion,815739,,,1.00,,,,,,WK,2,,,
FEL,Legion,816706,,,10.00,,,,,,WK,1,,,
FEL,Legion,819309,,,37.00,,,,,,WK,1,,,
FEL,Legion,819309,,,,5.00,,,,,WK,1,,,
FEL,Legion,819309,,,,,,,,,WK,1,,,
FEL,Legion,823514,,,7.00,,,,,,WK,1,,,
FEL,Legion,826304,,,,,PDP,2.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,826304,,,11.00,,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,826304,,,,,,,RTR,40.00,,,E,10/13/2024,10/19/2024
FEL,Legion,826590,,,23.00,,,,,,WK,1,,,
FEL,Legion,826590,,148,13.00,,,,,,WK,1,,,
FEL,Legion,828447,,,7.58,,,,,,WK,1,,,
FEL,Legion,828447,,,,,RPT,2.91,,,WK,1,,,
FEL,Legion,833176,,,,,SPL,1.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,833176,,,11.00,,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,833176,,,,,SSL,1.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,833321,,,,6.00,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,833321,,,5.00,,,,,,WK,1,,,
FEL,Legion,835486,,,21.00,,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,835486,,,,7.00,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,835682,,,,,SPL,1.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,835682,,,,,SSL,1.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,835682,,,1.00,,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,835682,,,,,RPT,3.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,836386,,,,,PDP,2.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,836386,,,6.00,,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,836386,,,,,RTR,1.25,,,,,E,10/13/2024,10/19/2024
FEL,Legion,837168,,,16.00,,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,837168,,,30.00,,,,,,WK,1,,,
FEL,Legion,837168,,,,1.00,,,,,WK,1,,,
FEL,Legion,838212,,,7.50,,,,,,WK,1,,,
FEL,Legion,838241,,,8.00,,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,838241,,,,,RP,2.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,838241,,,,,MP,2.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,838241,,,,,18,3.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,838241,,,,4.00,,,,,,,E,10/13/2024,10/19/2024
FEL,Legion,839779,,,,,PDP,2.00,,,WK,1,,,
FEL,Legion,839779,,,,,PDP,13.00,,,WK,1,,,
FEL,Legion,839779,,,16.50,,,,,,WK,1,,,
FEL,Legion,839779,,,,,PDP,2.00,,,WK,1,,,
FEL,Legion,839779,,,17.75,,,,,,WK,2,,,
FEL,Legion,839779,,,,,PDP,1.00,,,WK,2,,,
FEL,Legion,839779,,,,,PDP,21.12,,,WK,2,,,
FEL,Legion,839779,,,,,PDP,4.00,,,WK,2,,,
FEL,Legion,840774,,,6.00,,,,,,WK,1,,,
FEL,Legion,843078,,,,,PDP,5.00,,,WK,1,,,
FEL,Legion,843078,,,,,PDP,21.25,,,WK,1,,,
FEL,Legion,843078,,,17.50,,,,,,WK,1,,,
FEL,Legion,843078,,,,,PDP,5.00,,,WK,2,,,
FEL,Legion,843078,,,,,PDP,21.25,,,WK,2,,,
FEL,Legion,843078,,,8.50,,,,,,WK,2,,,
FEL,Legion,843509,,,,,PDP,18.75,,,WK,2,,,
FEL,Legion,843509,,,,,PDP,4.00,,,WK,2,,,
FEL,Legion,843942,,,,1.25,,,,,WK,2,,,
FEL,Legion,843942,,,,,PDP,5.00,,,WK,2,,,
FEL,Legion,843942,,,,,PDP,25.62,,,WK,2,,,
FEL,Legion,837168,,,,,SG,10.00,,,WK,1,,,
FEL,Legion,575347,,,,,SG,1.00,,,WK,2,,,
FEL,Legion,838241,,,,,RM,8.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,836386,,,,,RM,5.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,777181,,410,,,SG,8.00,,,WK,1,,,
FEL,Legion,802060,,,,,T,8.50,,,WK,1,,,
FEL,Legion,802060,,,,,SG,8.50,,,WK,1,,,
FEL,Legion,835682,,,,,D,12.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,843942,,,,,I,40.00,,,WK,2,,,
FEL,Legion,843509,,,,,RM,7.00,,,WK,2,,,
FEL,Legion,841806,,,,,SG,1.00,,,WK,1,,,
FEL,Legion,765154,,,,,SG,9.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,765154,,,,,16,7.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,765154,,,,,D,8.00,,,,,E,10/13/2024,10/19/2024
FEL,Legion,765154,,,,,12,8.00,,,,,E,10/13/2024,10/19/2024
