Co Code,Batch ID,File #,Rate Code,Temp Dept,Reg Hours,O/T Hours,Hours 3 Code,Hours 3 Amount,Earnings 3 Code,Earnings 3 Amount,Memo Code,Memo Amount,Special Proc Code,Other Begin Date,Other End Date
FEL,Accrual,745008,2,,,,,,,,PER,33, ,,
FEL,Accrual,584226,2,,,,,,,,PER,33, ,,
FEL,Accrual,793707,2,,,,,,,,PER,9, ,,
FEL,Accrual,746050,,,,,,,,,SCK,0, ,,
FEL,Accrual,746050,,,,,,,,,ACC,0, ,,
FEL,Accrual,624165,2,,,,,,,,PER,45, ,,
FEL,Accrual,226507,2,,,,,,,,PER,45, ,,
FEL,Accrual,572925,2,,,,,,,,PER,36, ,,
FEL,Accrual,450311,2,,,,,,,,PER,36, ,,
FEL,Accrual,793453,2,,,,,,,,PER,45, ,,
FEL,Accrual,112399,2,,,,,,,,PER,36, ,,
FEL,Accrual,827810,2,,,,,,,,PER,44, ,,
FEL,Accrual,211590,2,,,,,,,,PER,45, ,,
FEL,Accrual,718784,2,,,,,,,,PER,63, ,,
FEL,Accrual,243530,2,,,,,,,,PER,36, ,,
FEL,Accrual,101212,2,,,,,,,,PER,12, ,,
FEL,Accrual,125508,2,,,,,,,,PER,40, ,,
FEL,Accrual,587292,2,,,,,,,,PER,40, ,,
K3V,Accrual,224708,2,,,,,,,,PER,40, ,,
FEL,Accrual,777060,2,,,,,,,,PER,40, ,,
FEL,Accrual,235110,2,,,,,,,,PER,45, ,,
FEL,Accrual,726146,2,,,,,,,,PER,40, ,,
FEL,Accrual,794268,2,,,,,,,,PER,45, ,,
FEL,Accrual,619638,2,,,,,,,,PER,4, ,,
FEL,Accrual,739160,2,,,,,,,,PER,54, ,,
FEL,Accrual,738443,2,,,,,,,,PER,24, ,,
FEL,Accrual,778055,2,,,,,,,,PER,18, ,,
FEL,Accrual,584433,2,,,,,,,,PER,45, ,,
FEL,Accrual,745580,2,,,,,,,,PER,45, ,,
FEL,Accrual,785269,2,,,,,,,,PER,18, ,,
FEL,Accrual,609962,2,,,,,,,,PER,40, ,,
FEL,Accrual,302545,2,,,,,,,,PER,45, ,,
FEL,Accrual,765276,2,,,,,,,,PER,40, ,,
FEL,Accrual,754865,2,,,,,,,,PER,54, ,,
K3T,Accrual,726571,2,,,,,,,,PER,8, ,,
FEL,Accrual,622151,2,,,,,,,,PER,45, ,,
FEL,Accrual,519918,2,,,,,,,,PER,45, ,,
FEL,Accrual,765787,2,,,,,,,,PER,27, ,,
FEL,Accrual,790018,2,,,,,,,,PER,40, ,,
FEL,Accrual,237255,2,,,,,,,,PER,45, ,,
FEL,Accrual,700189,2,,,,,,,,PER,9, ,,
FEL,Accrual,746817,2,,,,,,,,PER,40, ,,
FEL,Accrual,306993,2,,,,,,,,PER,45, ,,
FEL,Accrual,726258,2,,,,,,,,PER,45, ,,
FEL,Accrual,301681,2,,,,,,,,PER,40, ,,
FEL,Accrual,592001,2,,,,,,,,PER,45, ,,
FEL,Accrual,700240,2,,,,,,,,PER,40, ,,
FEL,Accrual,240512,2,,,,,,,,PER,40, ,,
FEL,Accrual,727827,2,,,,,,,,PER,40, ,,
FEL,Accrual,792741,2,,,,,,,,PER,54, ,,
FEL,Accrual,740339,2,,,,,,,,PER,2, ,,
FEL,Accrual,239352,2,,,,,,,,PER,18, ,,
FEL,Accrual,504788,2,,,,,,,,PER,0, ,,
FEL,Accrual,757673,2,,,,,,,,PER,40, ,,
FEL,Accrual,739111,2,,,,,,,,PER,45, ,,
FEL,Accrual,702524,2,,,,,,,,PER,45, ,,
FEL,Accrual,609325,,,,,,,,,PER,40, ,,
FEL,Accrual,618260,2,,,,,,,,PER,30, ,,
FEL,Accrual,782399,2,,,,,,,,PER,18, ,,
FEL,Accrual,586400,2,,,,,,,,PER,8, ,,
K3V,Accrual,731750,2,,,,,,,,PER,40, ,,
FEL,Accrual,548882,2,,,,,,,,PER,27, ,,
FEL,Accrual,770319,2,,,,,,,,PER,35, ,,
FEL,Accrual,829025,2,,,,,,,,PER,45, ,,
FEL,Accrual,755914,2,,,,,,,,PER,40, ,,
FEL,Accrual,730036,2,,,,,,,,PER,16, ,,
FEL,Accrual,546075,2,,,,,,,,PER,45, ,,
FEL,Accrual,778143,2,,,,,,,,PER,9, ,,
FEL,Accrual,531249,2,,,,,,,,PER,36, ,,
FEL,Accrual,730889,2,,,,,,,,PER,45, ,,
FEL,Accrual,524104,2,,,,,,,,PER,27, ,,
FEL,Accrual,773849,2,,,,,,,,PER,40, ,,
FEL,Accrual,248561,2,,,,,,,,PER,45, ,,
FEL,Accrual,526258,2,,,,,,,,PER,45, ,,
FEL,Accrual,208495,2,,,,,,,,PER,18, ,,
FEL,Accrual,560277,2,,,,,,,,PER,36, ,,
FEL,Accrual,725774,2,,,,,,,,PER,45, ,,
FEL,Accrual,594084,2,,,,,,,,PER,44, ,,
FEL,Accrual,794728,2,,,,,,,,PER,63, ,,
FEL,Accrual,115597,2,,,,,,,,PER,40, ,,
FEL,Accrual,733107,2,,,,,,,,PER,18, ,,
FEL,Accrual,625811,2,,,,,,,,PER,45, ,,
FEL,Accrual,623377,2,,,,,,,,PER,40, ,,
FEL,Accrual,768975,2,,,,,,,,PER,45, ,,
FEL,Accrual,212940,2,,,,,,,,PER,40, ,,
FEL,Accrual,726404,2,,,,,,,,PER,18, ,,
FEL,Accrual,725398,2,,,,,,,,PER,45, ,,
FEL,Accrual,619206,2,,,,,,,,PER,36, ,,
FEL,Accrual,553360,2,,,,,,,,PER,45, ,,
FEL,Accrual,216370,2,,,,,,,,PER,36, ,,
FEL,Accrual,252995,2,,,,,,,,PER,40, ,,
FEL,Accrual,243456,2,,,,,,,,PER,38, ,,
FEL,Accrual,739388,2,,,,,,,,PER,18, ,,
K3T,Accrual,549082,2,,,,,,,,PER,40, ,,
FEL,Accrual,591950,2,,,,,,,,PER,27, ,,
FEL,Accrual,545474,2,,,,,,,,PER,45, ,,
FEL,Accrual,596310,2,,,,,,,,PER,45, ,,
K3T,Accrual,734623,2,,,,,,,,PER,8, ,,
FEL,Accrual,769036,2,,,,,,,,PER,27, ,,
FEL,Accrual,542363,2,,,,,,,,PER,9, ,,
FEL,Accrual,765021,2,,,,,,,,PER,18, ,,
FEL,Accrual,787128,2,,,,,,,,PER,40, ,,
FEL,Accrual,785796,2,,,,,,,,PER,44, ,,
FEL,Accrual,705110,2,,,,,,,,PER,45, ,,
FEL,Accrual,602513,2,,,,,,,,PER,45, ,,
FEL,Accrual,789880,2,,,,,,,,PER,45, ,,
FEL,Accrual,833736,2,,,,,,,,PER,40, ,,
FEL,Accrual,523452,2,,,,,,,,PER,23, ,,
FEL,Accrual,116245,2,,,,,,,,PER,63, ,,
FEL,Accrual,525314,2,,,,,,,,PER,3, ,,
FEL,Accrual,741641,2,,,,,,,,PER,40, ,,
K3T,Accrual,818102,,,,,,,,,PER,40, ,,
FEL,Accrual,623934,2,,,,,,,,PER,45, ,,
FEL,Accrual,625016,2,,,,,,,,PER,54, ,,
FEL,Accrual,503170,2,,,,,,,,PER,31, ,,
FEL,Accrual,518579,2,,,,,,,,PER,40, ,,
FEL,Accrual,730080,2,,,,,,,,PER,40, ,,
FEL,Accrual,611287,2,,,,,,,,PER,24, ,,
FEL,Accrual,743419,2,,,,,,,,PER,53, ,,
FEL,Accrual,233322,2,,,,,,,,PER,43, ,,
FEL,Accrual,803195,2,,,,,,,,PER,45, ,,
FEL,Accrual,710085,2,,,,,,,,PER,40, ,,
FEL,Accrual,621329,2,,,,,,,,PER,36, ,,
FEL,Accrual,451246,2,,,,,,,,PER,40, ,,
FEL,Accrual,722567,2,,,,,,,,PER,40, ,,
FEL,Accrual,707371,2,,,,,,,,PER,40, ,,
FEL,Accrual,218705,2,,,,,,,,PER,45, ,,
FEL,Accrual,525457,2,,,,,,,,PER,27, ,,
FEL,Accrual,518398,2,,,,,,,,PER,9, ,,
FEL,Accrual,823807,2,,,,,,,,PER,27, ,,
FEL,Accrual,774988,2,,,,,,,,PER,29, ,,
FEL,Accrual,565409,2,,,,,,,,PER,40, ,,
K3V,Accrual,732142,2,,,,,,,,PER,40, ,,
FEL,Accrual,571268,2,,,,,,,,PER,45, ,,
FEL,Accrual,226477,2,,,,,,,,PER,45, ,,
FEL,Accrual,730185,2,,,,,,,,PER,45, ,,
FEL,Accrual,528851,2,,,,,,,,PER,45, ,,
FEL,Accrual,546518,2,,,,,,,,PER,40, ,,
K3T,Accrual,770701,2,,,,,,,,PER,40, ,,
FEL,Accrual,205438,2,,,,,,,,PER,18, ,,
FEL,Accrual,716178,2,,,,,,,,PER,25, ,,
FEL,Accrual,741403,2,,,,,,,,PER,33, ,,
FEL,Accrual,230123,2,,,,,,,,PER,6, ,,
FEL,Accrual,729590,2,,,,,,,,PER,40, ,,
FEL,Accrual,561599,2,,,,,,,,PER,40, ,,
FEL,Accrual,774615,2,,,,,,,,PER,40, ,,
FEL,Accrual,707035,2,,,,,,,,PER,45, ,,
FEL,Accrual,101675,2,,,,,,,,SCK,14, ,,
FEL,Accrual,101675,2,,,,,,,,ACC,0, ,,
FEL,Accrual,740390,2,,,,,,,,PER,35, ,,
FEL,Accrual,785580,2,,,,,,,,PER,31, ,,
FEL,Accrual,734207,2,,,,,,,,PER,27, ,,
FEL,Accrual,659893,2,,,,,,,,PER,40, ,,
K3V,Accrual,106253,2,,,,,,,,PER,40, ,,
K3W,Accrual,400100,2,,,,,,,,PER,40, ,,
FEL,Accrual,786741,2,,,,,,,,PER,31, ,,
FEL,Accrual,528076,2,,,,,,,,PER,45, ,,
FEL,Accrual,660759,2,,,,,,,,PER,45, ,,
FEL,Accrual,529437,2,,,,,,,,PER,18, ,,
FEL,Accrual,814519,2,,,,,,,,PER,63, ,,
FEL,Accrual,265700,2,,,,,,,,PER,42, ,,
FEL,Accrual,768357,2,,,,,,,,PER,40, ,,
FEL,Accrual,725194,2,,,,,,,,PER,40, ,,
FEL,Accrual,601903,2,,,,,,,,PER,45, ,,
FEL,Accrual,525210,2,,,,,,,,PER,40, ,,
FEL,Accrual,804284,2,,,,,,,,PER,40, ,,
FEL,Accrual,732497,2,,,,,,,,PER,40, ,,
FEL,Accrual,520017,2,,,,,,,,PER,40, ,,
FEL,Accrual,559511,2,,,,,,,,PER,42, ,,
K3T,Accrual,830219,2,,,,,,,,PER,40, ,,
FEL,Accrual,706797,2,,,,,,,,PER,33, ,,
FEL,Accrual,823450,2,,,,,,,,PER,45, ,,
FEL,Accrual,305913,2,,,,,,,,PER,22, ,,
FEL,Accrual,794936,2,,,,,,,,PER,45, ,,
FEL,Accrual,126594,2,,,,,,,,PER,45, ,,
FEL,Accrual,822221,2,,,,,,,,PER,40, ,,
FEL,Accrual,589099,2,,,,,,,,PER,17, ,,
FEL,Accrual,817106,2,,,,,,,,PER,43, ,,
FEL,Accrual,206712,2,,,,,,,,PER,18, ,,
FEL,Accrual,211589,2,,,,,,,,PER,36, ,,
K3T,Accrual,767982,2,,,,,,,,PER,40, ,,
FEL,Accrual,236267,2,,,,,,,,PER,40, ,,
FEL,Accrual,707182,2,,,,,,,,PER,45, ,,
FEL,Accrual,201216,2,,,,,,,,PER,40, ,,
FEL,Accrual,605789,2,,,,,,,,PER,45, ,,
FEL,Accrual,249898,2,,,,,,,,PER,29, ,,
FEL,Accrual,522506,2,,,,,,,,PER,25, ,,
FEL,Accrual,502424,2,,,,,,,,PER,45, ,,
FEL,Accrual,647019,2,,,,,,,,PER,21, ,,
,Accrual,117210,2,,,,,,,,PER,40, ,,
FEL,Accrual,450789,2,,,,,,,,PER,40, ,,
FEL,Accrual,705231,2,,,,,,,,PER,36, ,,
FEL,Accrual,516343,2,,,,,,,,PER,18, ,,
FEL,Accrual,784764,2,,,,,,,,PER,40, ,,
FEL,Accrual,529262,2,,,,,,,,PER,45, ,,
FEL,Accrual,788056,2,,,,,,,,PER,43, ,,
FEL,Accrual,302007,2,,,,,,,,PER,37, ,,
FEL,Accrual,767367,2,,,,,,,,PER,35, ,,
FEL,Accrual,792217,2,,,,,,,,PER,40, ,,
FEL,Accrual,561097,2,,,,,,,,PER,45, ,,
FEL,Accrual,709523,2,,,,,,,,PER,40, ,,
FEL,Accrual,782266,2,,,,,,,,PER,40, ,,
FEL,Accrual,578958,2,,,,,,,,PER,45, ,,
FEL,Accrual,626011,2,,,,,,,,PER,40, ,,
FEL,Accrual,825461,2,,,,,,,,PER,14, ,,
K3V,Accrual,624289,2,,,,,,,,PER,40, ,,
FEL,Accrual,561878,2,,,,,,,,PER,45, ,,
FEL,Accrual,748055,2,,,,,,,,PER,45, ,,
FEL,Accrual,566178,2,,,,,,,,PER,45, ,,
FEL,Accrual,109679,2,,,,,,,,PER,45, ,,
FEL,Accrual,787144,2,,,,,,,,PER,54, ,,
FEL,Accrual,218585,2,,,,,,,,PER,40, ,,
FEL,Accrual,776195,2,,,,,,,,PER,9, ,,
FEL,Accrual,523454,2,,,,,,,,PER,40, ,,
FEL,Accrual,804741,2,,,,,,,,PER,45, ,,
FEL,Accrual,555074,2,,,,,,,,PER,45, ,,
FEL,Accrual,584804,2,,,,,,,,PER,40, ,,
K3W,Accrual,772202,2,,,,,,,,PER,40, ,,
FEL,Accrual,620094,2,,,,,,,,PER,45, ,,
FEL,Accrual,797205,2,,,,,,,,PER,45, ,,
FEL,Accrual,525807,2,,,,,,,,PER,45, ,,
FEL,Accrual,740856,2,,,,,,,,PER,45, ,,
FEL,Accrual,719906,2,,,,,,,,PER,12, ,,
FEL,Accrual,625122,2,,,,,,,,PER,54, ,,
FEL,Accrual,237287,2,,,,,,,,PER,45, ,,
FEL,Accrual,594389,2,,,,,,,,PER,53, ,,
FEL,Accrual,718460,2,,,,,,,,PER,44, ,,
FEL,Accrual,739719,2,,,,,,,,PER,40, ,,
FEL,Accrual,515777,2,,,,,,,,PER,45, ,,
FEL,Accrual,523907,2,,,,,,,,PER,40, ,,
FEL,Accrual,528841,2,,,,,,,,PER,45, ,,
FEL,Accrual,724837,2,,,,,,,,PER,40, ,,
FEL,Accrual,776439,2,,,,,,,,PER,40, ,,
FEL,Accrual,534561,2,,,,,,,,PER,9, ,,
K3T,Accrual,547413,2,,,,,,,,PER,40, ,,
FEL,Accrual,542157,2,,,,,,,,PER,40, ,,
FEL,Accrual,702039,2,,,,,,,,PER,40, ,,
FEL,Accrual,774252,2,,,,,,,,PER,36, ,,
FEL,Accrual,605371,2,,,,,,,,PER,11, ,,
FEL,Accrual,838337,2,,,,,,,,PER,45, ,,
FEL,Accrual,584386,2,,,,,,,,PER,40, ,,
FEL,Accrual,672034,2,,,,,,,,PER,40, ,,
FEL,Accrual,700333,2,,,,,,,,PER,42, ,,
FEL,Accrual,773553,2,,,,,,,,PER,40, ,,
FEL,Accrual,209361,2,,,,,,,,PER,40, ,,
FEL,Accrual,241356,2,,,,,,,,PER,9, ,,
FEL,Accrual,306605,2,,,,,,,,PER,45, ,,
,Accrual,111122,2,,,,,,,,SCK,0, ,,
,Accrual,111122,2,,,,,,,,ACC,0, ,,
FEL,Accrual,555274,2,,,,,,,,PER,45, ,,
FEL,Accrual,661560,2,,,,,,,,PER,8, ,,
FEL,Accrual,742987,2,,,,,,,,PER,45, ,,
FEL,Accrual,546759,2,,,,,,,,PER,45, ,,
K3V,Accrual,733917,2,,,,,,,,PER,40, ,,
FEL,Accrual,304148,2,,,,,,,,PER,45, ,,
FEL,Accrual,632879,2,,,,,,,,PER,12, ,,
,Accrual,211859,2,,,,,,,,PER,40, ,,
FEL,Accrual,816788,2,,,,,,,,PER,40, ,,
FEL,Accrual,556764,2,,,,,,,,PER,38, ,,
FEL,Accrual,769583,2,,,,,,,,PER,40, ,,
FEL,Accrual,577728,2,,,,,,,,PER,44, ,,
FEL,Accrual,452030,2,,,,,,,,PER,40, ,,
FEL,Accrual,728240,2,,,,,,,,PER,40, ,,
FEL,Accrual,738936,2,,,,,,,,PER,40, ,,
K3T,Accrual,734621,2,,,,,,,,PER,40, ,,
,Accrual,125499,2,,,,,,,,PER,40, ,,
FEL,Accrual,552439,2,,,,,,,,PER,13, ,,
K3V,Accrual,741744,,,,,,,,,SCK,0, ,,
K3V,Accrual,741744,,,,,,,,,ACC,0, ,,
FEL,Accrual,556091,2,,,,,,,,PER,40, ,,
FEL,Accrual,770290,2,,,,,,,,PER,39, ,,
FEL,Accrual,585898,2,,,,,,,,PER,40, ,,
K3T,Accrual,670682,,,,,,,,,PER,32, ,,
FEL,Accrual,779992,2,,,,,,,,PER,40, ,,
FEL,Accrual,792496,2,,,,,,,,PER,18, ,,
FEL,Accrual,554364,2,,,,,,,,PER,45, ,,
K3V,Accrual,250650,2,,,,,,,,PER,40, ,,
FEL,Accrual,544111,2,,,,,,,,PER,63, ,,
FEL,Accrual,593596,2,,,,,,,,PER,40, ,,
FEL,Accrual,649999,2,,,,,,,,PER,45, ,,
FEL,Accrual,773748,2,,,,,,,,PER,37, ,,
FEL,Accrual,732815,2,,,,,,,,PER,42, ,,
FEL,Accrual,240733,2,,,,,,,,PER,40, ,,
FEL,Accrual,755709,2,,,,,,,,PER,28, ,,
FEL,Accrual,566893,2,,,,,,,,PER,39, ,,
FEL,Accrual,627172,2,,,,,,,,PER,45, ,,
FEL,Accrual,829581,2,,,,,,,,PER,24, ,,
FEL,Accrual,830879,2,,,,,,,,PER,36, ,,
FEL,Accrual,702084,2,,,,,,,,PER,36, ,,
FEL,Accrual,105407,2,,,,,,,,PER,36, ,,
FEL,Accrual,567306,2,,,,,,,,PER,9, ,,
FEL,Accrual,533566,2,,,,,,,,PER,45, ,,
FEL,Accrual,452249,2,,,,,,,,PER,45, ,,
FEL,Accrual,750968,2,,,,,,,,PER,54, ,,
K3T,Accrual,545754,2,,,,,,,,PER,16, ,,
FEL,Accrual,246227,2,,,,,,,,PER,18, ,,
FEL,Accrual,804210,2,,,,,,,,PER,41, ,,
FEL,Accrual,526275,2,,,,,,,,PER,5, ,,
FEL,Accrual,560140,2,,,,,,,,PER,40, ,,
FEL,Accrual,588667,2,,,,,,,,PER,45, ,,
FEL,Accrual,218260,2,,,,,,,,PER,9, ,,
FEL,Accrual,126184,2,,,,,,,,PER,44, ,,
FEL,Accrual,622234,2,,,,,,,,PER,40, ,,
FEL,Accrual,743364,2,,,,,,,,PER,30, ,,
FEL,Accrual,726880,2,,,,,,,,PER,44, ,,
FEL,Accrual,711958,2,,,,,,,,PER,40, ,,
FEL,Accrual,727638,2,,,,,,,,PER,36, ,,
FEL,Accrual,743210,2,,,,,,,,PER,40, ,,
FEL,Accrual,545034,2,,,,,,,,PER,40, ,,
FEL,Accrual,555566,2,,,,,,,,PER,18, ,,
K3V,Accrual,735822,2,,,,,,,,PER,40, ,,
FEL,Accrual,834706,2,,,,,,,,PER,9, ,,
FEL,Accrual,790094,2,,,,,,,,PER,9, ,,
FEL,Accrual,552800,2,,,,,,,,PER,45, ,,
FEL,Accrual,729020,2,,,,,,,,PER,40, ,,
FEL,Accrual,739433,2,,,,,,,,PER,16, ,,
FEL,Accrual,746308,2,,,,,,,,PER,35, ,,
FEL,Accrual,726423,2,,,,,,,,PER,45, ,,
FEL,Accrual,825082,2,,,,,,,,PER,40, ,,
FEL,Accrual,843942,,,,,,,,,SCK,5.18, ,,
FEL,Accrual,843942,,,,,,,,,ACC,0.85, ,,
FEL,Accrual,559525,2,,,,,,,,PER,45, ,,
FEL,Accrual,451260,2,,,,,,,,PER,14, ,,
FEL,Accrual,817460,2,,,,,,,,PER,37, ,,
FEL,Accrual,521348,2,,,,,,,,PER,37, ,,
FEL,Accrual,776062,2,,,,,,,,PER,40, ,,
FEL,Accrual,725764,2,,,,,,,,PER,63, ,,
FEL,Accrual,623693,2,,,,,,,,PER,35, ,,
FEL,Accrual,707900,2,,,,,,,,PER,45, ,,
FEL,Accrual,740911,2,,,,,,,,PER,45, ,,
FEL,Accrual,654786,2,,,,,,,,PER,39, ,,
FEL,Accrual,503307,2,,,,,,,,PER,9, ,,
K3T,Accrual,530630,2,,,,,,,,PER,19, ,,
FEL,Accrual,596250,2,,,,,,,,PER,12, ,,
K3T,Accrual,781047,2,,,,,,,,PER,40, ,,
FEL,Accrual,748250,2,,,,,,,,PER,40, ,,
FEL,Accrual,548334,2,,,,,,,,PER,45, ,,
FEL,Accrual,730804,2,,,,,,,,PER,9, ,,
FEL,Accrual,725974,2,,,,,,,,PER,40, ,,
FEL,Accrual,725793,2,,,,,,,,PER,9, ,,
FEL,Accrual,626326,2,,,,,,,,PER,36, ,,
FEL,Accrual,745736,2,,,,,,,,PER,50, ,,
FEL,Accrual,595865,2,,,,,,,,PER,36, ,,
FEL,Accrual,695922,2,,,,,,,,PER,27, ,,
