Co Code,Batch ID,File #,Rate Code,Temp Dept,Reg Hours,O/T Hours,Hours 3 Code,Hours 3 Amount,Earnings 3 Code,Earnings 3 Amount,Memo Code,Memo Amount,Special Proc Code,Other Begin Date,Other End Date
FEL,Accrual,749735,,,,,,,,,SCK,40, ,,
FEL,Accrual,749735,,,,,,,,,ACC,0, ,,
FEL,Accrual,791375,,,,,,,,,SCK,13.55, ,,
FEL,Accrual,791375,,,,,,,,,ACC,0, ,,
FEL,Accrual,564305,,,,,,,,,PER,8, ,,
K3T,Accrual,836160,,,,,,,,,SCK,4.07, ,,
K3T,Accrual,836160,,,,,,,,,ACC,0, ,,
FEL,Accrual,767629,,,,,,,,,SCK,39.53, ,,
FEL,Accrual,767629,,,,,,,,,ACC,0, ,,
K3W,Accrual,728930,,,,,,,,,SCK,48, ,,
K3W,Accrual,728930,,,,,,,,,ACC,0, ,,
,Accrual,846353,,,,,,,,,PER,40, ,,
FEL,Accrual,840748,,,,,,,,,SCK,0, ,,
FEL,Accrual,840748,,,,,,,,,ACC,0, ,,
FEL,Accrual,770810,,,,,,,,,SCK,14, ,,
FEL,Accrual,770810,,,,,,,,,ACC,0, ,,
K3W,Accrual,595144,,,,,,,,,SCK,8, ,,
K3W,Accrual,595144,,,,,,,,,ACC,0, ,,
K3W,Accrual,770802,,,,,,,,,SCK,3.58, ,,
K3W,Accrual,770802,,,,,,,,,ACC,0, ,,
FEL,Accrual,842974,,,,,,,,,SCK,3.8, ,,
FEL,Accrual,842974,,,,,,,,,ACC,0, ,,
FEL,Accrual,786880,,,,,,,,,SCK,44.52, ,,
FEL,Accrual,786880,,,,,,,,,ACC,0, ,,
K3W,Accrual,810613,,,,,,,,,SCK,4, ,,
K3W,Accrual,810613,,,,,,,,,ACC,0, ,,
FEL,Accrual,741359,2,,,,,,,,PER,62, ,,
FEL,Accrual,210378,,,,,,,,,PER,3, ,,
FEL,Accrual,839790,,,,,,,,,SCK,0, ,,
FEL,Accrual,839790,,,,,,,,,ACC,0, ,,
FEL,Accrual,841191,,,,,,,,,SCK,0, ,,
FEL,Accrual,841191,,,,,,,,,ACC,0, ,,
FEL,Accrual,771322,2,,,,,,,,PER,36, ,,
FEL,Accrual,652039,,,,,,,,,PER,16, ,,
FEL,Accrual,688340,,,,,,,,,SCK,56, ,,
FEL,Accrual,688340,,,,,,,,,ACC,0, ,,
FEL,Accrual,739484,,,,,,,,,PER,40, ,,
K3W,Accrual,701274,,,,,,,,,SCK,48, ,,
K3W,Accrual,701274,,,,,,,,,ACC,0, ,,
FEL,Accrual,839718,2,,,,,,,,PER,45, ,,
FEL,Accrual,838442,,,,,,,,,SCK,10.23, ,,
FEL,Accrual,838442,,,,,,,,,ACC,0, ,,
FEL,Accrual,700960,,,,,,,,,SCK,9.73, ,,
FEL,Accrual,700960,,,,,,,,,ACC,0, ,,
FEL,Accrual,760799,,,,,,,,,SCK,4, ,,
FEL,Accrual,760799,,,,,,,,,ACC,0, ,,
FEL,Accrual,807119,,,,,,,,,SCK,17, ,,
FEL,Accrual,807119,,,,,,,,,ACC,0, ,,
FEL,Accrual,792743,,,,,,,,,SCK,4.87, ,,
FEL,Accrual,792743,,,,,,,,,ACC,0, ,,
FEL,Accrual,829424,,,,,,,,,SCK,10.48, ,,
FEL,Accrual,829424,,,,,,,,,ACC,0, ,,
FEL,Accrual,830887,,,,,,,,,PER,13, ,,
FEL,Accrual,827149,,,,,,,,,PER,40, ,,
K3W,Accrual,564380,,,,,,,,,SCK,0, ,,
K3W,Accrual,564380,,,,,,,,,ACC,0, ,,
FEL,Accrual,789911,,,,,,,,,SCK,7.87, ,,
FEL,Accrual,789911,,,,,,,,,ACC,0, ,,
FEL,Accrual,807596,,,,,,,,,SCK,8.67, ,,
FEL,Accrual,807596,,,,,,,,,ACC,0, ,,
FEL,Accrual,837768,,,,,,,,,SCK,3.97, ,,
FEL,Accrual,837768,,,,,,,,,ACC,0, ,,
FEL,Accrual,793289,,,,,,,,,SCK,3, ,,
FEL,Accrual,793289,,,,,,,,,ACC,0, ,,
FEL,Accrual,791973,,,,,,,,,PER,0, ,,
,Accrual,838668,,,,,,,,,PER,4.03, ,,
FEL,Accrual,797625,,,,,,,,,SCK,15, ,,
FEL,Accrual,797625,,,,,,,,,ACC,0, ,,
FEL,Accrual,826004,,,,,,,,,SCK,19.13, ,,
FEL,Accrual,826004,,,,,,,,,ACC,0, ,,
FEL,Accrual,621082,,,,,,,,,SCK,10, ,,
FEL,Accrual,621082,,,,,,,,,ACC,0, ,,
FEL,Accrual,617105,,,,,,,,,SCK,8, ,,
FEL,Accrual,617105,,,,,,,,,ACC,0, ,,
FEL,Accrual,841481,,,,,,,,,SCK,6.12, ,,
FEL,Accrual,841481,,,,,,,,,ACC,0, ,,
K3W,Accrual,775790,,,,,,,,,SCK,48, ,,
K3W,Accrual,775790,,,,,,,,,ACC,0, ,,
FEL,Accrual,843775,,,,,,,,,SCK,5, ,,
FEL,Accrual,843775,,,,,,,,,ACC,0, ,,
FEL,Accrual,827497,,,,,,,,,SCK,0, ,,
FEL,Accrual,827497,,,,,,,,,ACC,0, ,,
K3T,Accrual,666480,,,,,,,,,PER,8, ,,
FEL,Accrual,834786,,,,,,,,,SCK,0, ,,
FEL,Accrual,834786,,,,,,,,,ACC,0, ,,
FEL,Accrual,832103,,,,,,,,,SCK,5.42, ,,
FEL,Accrual,832103,,,,,,,,,ACC,0, ,,
K3W,Accrual,788861,,,,,,,,,SCK,0, ,,
K3W,Accrual,788861,,,,,,,,,ACC,0, ,,
FEL,Accrual,804047,,,,,,,,,SCK,23.15, ,,
FEL,Accrual,804047,,,,,,,,,ACC,0, ,,
K3W,Accrual,837218,,,,,,,,,SCK,5.87, ,,
K3W,Accrual,837218,,,,,,,,,ACC,0, ,,
K3W,Accrual,843466,,,,,,,,,SCK,7.97, ,,
K3W,Accrual,843466,,,,,,,,,ACC,0, ,,
FEL,Accrual,824384,,,,,,,,,PER,40, ,,
FEL,Accrual,840519,,,,,,,,,SCK,0, ,,
FEL,Accrual,840519,,,,,,,,,ACC,0, ,,
K3T,Accrual,707360,,,,,,,,,PER,39, ,,
,Accrual,838731,,,,,,,,,PER,40, ,,
K3W,Accrual,788641,,,,,,,,,SCK,30, ,,
K3W,Accrual,788641,,,,,,,,,ACC,0, ,,
FEL,Accrual,805381,,,,,,,,,PER,8, ,,
FEL,Accrual,233061,2,,,,,,,,PER,40, ,,
FEL,Accrual,782559,,,,,,,,,SCK,0, ,,
FEL,Accrual,782559,,,,,,,,,ACC,0, ,,
FEL,Accrual,806886,,,,,,,,,SCK,21.18, ,,
FEL,Accrual,806886,,,,,,,,,ACC,0, ,,
FEL,Accrual,807294,2,,,,,,,,PER,40, ,,
FEL,Accrual,841074,,,,,,,,,PER,0, ,,
K3W,Accrual,817302,,,,,,,,,SCK,4, ,,
K3W,Accrual,817302,,,,,,,,,ACC,0, ,,
FEL,Accrual,831555,,,,,,,,,SCK,13.15, ,,
FEL,Accrual,831555,,,,,,,,,ACC,0, ,,
FEL,Accrual,774574,2,,,,,,,,PER,8, ,,
,Accrual,838575,,,,,,,,,SCK,1.32, ,,
,Accrual,838575,,,,,,,,,ACC,0, ,,
FEL,Accrual,742971,,,,,,,,,PER,29, ,,
FEL,Accrual,840084,,,,,,,,,SCK,3.12, ,,
FEL,Accrual,840084,,,,,,,,,ACC,0, ,,
K3W,Accrual,636619,,,,,,,,,SCK,48, ,,
K3W,Accrual,636619,,,,,,,,,ACC,0, ,,
FEL,Accrual,521467,2,,,,,,,,PER,45, ,,
FEL,Accrual,724740,,,,,,,,,PER,14, ,,
FEL,Accrual,761139,,,,,,,,,PER,40, ,,
FEL,Accrual,842008,,,,,,,,,SCK,2.63, ,,
FEL,Accrual,842008,,,,,,,,,ACC,0, ,,
FEL,Accrual,507027,,,,,,,,,PER,8, ,,
FEL,Accrual,806695,,,,,,,,,SCK,42.57, ,,
FEL,Accrual,806695,,,,,,,,,ACC,0, ,,
FEL,Accrual,838206,,,,,,,,,SCK,2.63, ,,
FEL,Accrual,838206,,,,,,,,,ACC,0, ,,
FEL,Accrual,826547,,,,,,,,,SCK,12, ,,
FEL,Accrual,826547,,,,,,,,,ACC,0, ,,
,Accrual,845111,,,,,,,,,SCK,4.85, ,,
,Accrual,845111,,,,,,,,,ACC,0, ,,
FEL,Accrual,789426,,,,,,,,,SCK,7, ,,
FEL,Accrual,789426,,,,,,,,,ACC,0, ,,
K3W,Accrual,735749,,,,,,,,,SCK,4, ,,
K3W,Accrual,735749,,,,,,,,,ACC,0, ,,
K3W,Accrual,735202,,,,,,,,,SCK,16, ,,
K3W,Accrual,735202,,,,,,,,,ACC,0, ,,
FEL,Accrual,749854,,,,,,,,,PER,40, ,,
FEL,Accrual,828265,,,,,,,,,PER,15, ,,
FEL,Accrual,790170,,,,,,,,,SCK,8, ,,
FEL,Accrual,790170,,,,,,,,,ACC,0, ,,
FEL,Accrual,753890,,,,,,,,,PER,40, ,,
FEL,Accrual,685682,,,,,,,,,SCK,2.58, ,,
FEL,Accrual,685682,,,,,,,,,ACC,0, ,,
,Accrual,301829,,,,,,,,,PER,40, ,,
FEL,Accrual,779622,2,,,,,,,,PER,37, ,,
FEL,Accrual,841209,,,,,,,,,SCK,0, ,,
FEL,Accrual,841209,,,,,,,,,ACC,0, ,,
FEL,Accrual,759342,,,,,,,,,PER,40, ,,
FEL,Accrual,834119,,,,,,,,,SCK,8, ,,
FEL,Accrual,834119,,,,,,,,,ACC,0, ,,
FEL,Accrual,748981,,,,,,,,,SCK,40, ,,
FEL,Accrual,748981,,,,,,,,,ACC,0, ,,
FEL,Accrual,525155,2,,,,,,,,PER,45, ,,
FEL,Accrual,810632,,,,,,,,,SCK,10, ,,
FEL,Accrual,810632,,,,,,,,,ACC,0, ,,
FEL,Accrual,786844,,,,,,,,,PER,43, ,,
FEL,Accrual,239082,2,,,,,,,,PER,40, ,,
FEL,Accrual,803345,,,,,,,,,PER,14, ,,
K3W,Accrual,792831,,,,,,,,,SCK,9.67, ,,
K3W,Accrual,792831,,,,,,,,,ACC,0, ,,
FEL,Accrual,844098,,,,,,,,,SCK,2.73, ,,
FEL,Accrual,844098,,,,,,,,,ACC,0, ,,
FEL,Accrual,757921,,,,,,,,,SCK,8, ,,
FEL,Accrual,757921,,,,,,,,,ACC,0, ,,
FEL,Accrual,780684,,,,,,,,,PER,13, ,,
FEL,Accrual,784851,,,,,,,,,PER,40, ,,
FEL,Accrual,745066,,,,,,,,,PER,40, ,,
FEL,Accrual,792376,,,,,,,,,PER,8, ,,
,Accrual,845716,,,,,,,,,SCK,0, ,,
,Accrual,845716,,,,,,,,,ACC,0, ,,
FEL,Accrual,571539,,,,,,,,,PER,42, ,,
FEL,Accrual,788342,,,,,,,,,SCK,14, ,,
FEL,Accrual,788342,,,,,,,,,ACC,0, ,,
K3T,Accrual,743624,,,,,,,,,SCK,17.23, ,,
K3T,Accrual,743624,,,,,,,,,ACC,0, ,,
FEL,Accrual,808966,,,,,,,,,SCK,2.68, ,,
FEL,Accrual,808966,,,,,,,,,ACC,0, ,,
,Accrual,838690,,,,,,,,,SCK,5.7, ,,
,Accrual,838690,,,,,,,,,ACC,0, ,,
FEL,Accrual,520322,2,,,,,,,,PER,45, ,,
FEL,Accrual,842506,,,,,,,,,SCK,3.32, ,,
FEL,Accrual,842506,,,,,,,,,ACC,0, ,,
FEL,Accrual,626535,2,,,,,,,,PER,11, ,,
FEL,Accrual,745172,2,,,,,,,,PER,40, ,,
FEL,Accrual,839880,,,,,,,,,PER,14, ,,
FEL,Accrual,799632,,,,,,,,,PER,40, ,,
FEL,Accrual,838085,,,,,,,,,PER,0, ,,
FEL,Accrual,615741,,,,,,,,,SCK,8, ,,
FEL,Accrual,615741,,,,,,,,,ACC,0, ,,
K3W,Accrual,790434,,,,,,,,,SCK,8, ,,
K3W,Accrual,790434,,,,,,,,,ACC,0, ,,
K3W,Accrual,738614,,,,,,,,,SCK,3, ,,
K3W,Accrual,738614,,,,,,,,,ACC,0, ,,
FEL,Accrual,841159,,,,,,,,,SCK,0, ,,
FEL,Accrual,841159,,,,,,,,,ACC,0, ,,
FEL,Accrual,792900,,,,,,,,,SCK,4, ,,
FEL,Accrual,792900,,,,,,,,,ACC,0, ,,
FEL,Accrual,240397,2,,,,,,,,PER,39, ,,
FEL,Accrual,234560,,,,,,,,,PER,8, ,,
K3W,Accrual,828274,,,,,,,,,SCK,16.92, ,,
K3W,Accrual,828274,,,,,,,,,ACC,0, ,,
FEL,Accrual,839652,,,,,,,,,SCK,0, ,,
FEL,Accrual,839652,,,,,,,,,ACC,0, ,,
FEL,Accrual,781027,2,,,,,,,,PER,13, ,,
FEL,Accrual,841579,2,,,,,,,,PER,45, ,,
FEL,Accrual,837631,,,,,,,,,SCK,16.9, ,,
FEL,Accrual,837631,,,,,,,,,ACC,0, ,,
FEL,Accrual,779973,,,,,,,,,SCK,27.32, ,,
FEL,Accrual,779973,,,,,,,,,ACC,0, ,,
FEL,Accrual,844196,,,,,,,,,SCK,3.07, ,,
FEL,Accrual,844196,,,,,,,,,ACC,0, ,,
FEL,Accrual,741214,,,,,,,,,SCK,25.6, ,,
FEL,Accrual,741214,,,,,,,,,ACC,0, ,,
FEL,Accrual,218637,,,,,,,,,SCK,0, ,,
FEL,Accrual,218637,,,,,,,,,ACC,0, ,,
FEL,Accrual,733828,,,,,,,,,SCK,29.9, ,,
FEL,Accrual,733828,,,,,,,,,ACC,0, ,,
K3W,Accrual,781935,,,,,,,,,SCK,24.27, ,,
K3W,Accrual,781935,,,,,,,,,ACC,0, ,,
FEL,Accrual,701124,,,,,,,,,PER,16, ,,
FEL,Accrual,843645,,,,,,,,,SCK,0, ,,
FEL,Accrual,843645,,,,,,,,,ACC,0, ,,
FEL,Accrual,843962,,,,,,,,,PER,4.73, ,,
FEL,Accrual,793133,,,,,,,,,SCK,8, ,,
FEL,Accrual,793133,,,,,,,,,ACC,0, ,,
FEL,Accrual,714162,2,,,,,,,,PER,36, ,,
FEL,Accrual,793395,,,,,,,,,PER,40, ,,
FEL,Accrual,821069,,,,,,,,,PER,8, ,,
FEL,Accrual,834582,,,,,,,,,SCK,0, ,,
FEL,Accrual,834582,,,,,,,,,ACC,0, ,,
FEL,Accrual,836024,,,,,,,,,SCK,6.35, ,,
FEL,Accrual,836024,,,,,,,,,ACC,0, ,,
FEL,Accrual,836182,,,,,,,,,SCK,0, ,,
FEL,Accrual,836182,,,,,,,,,ACC,0, ,,
FEL,Accrual,839896,,,,,,,,,SCK,2.43, ,,
FEL,Accrual,839896,,,,,,,,,ACC,0, ,,
K3V,Accrual,501541,2,,,,,,,,PER,40, ,,
FEL,Accrual,223806,,,,,,,,,PER,32, ,,
K3T,Accrual,620772,,,,,,,,,PER,40, ,,
K3W,Accrual,622378,,,,,,,,,SCK,48, ,,
K3W,Accrual,622378,,,,,,,,,ACC,0, ,,
FEL,Accrual,562581,,,,,,,,,PER,24, ,,
FEL,Accrual,832037,,,,,,,,,PER,48, ,,
FEL,Accrual,801776,,,,,,,,,SCK,11, ,,
FEL,Accrual,801776,,,,,,,,,ACC,0, ,,
FEL,Accrual,775346,,,,,,,,,SCK,8, ,,
FEL,Accrual,775346,,,,,,,,,ACC,0, ,,
FEL,Accrual,843605,,,,,,,,,SCK,9.3, ,,
FEL,Accrual,843605,,,,,,,,,ACC,0, ,,
K3W,Accrual,833826,,,,,,,,,SCK,48, ,,
K3W,Accrual,833826,,,,,,,,,ACC,0, ,,
K3W,Accrual,532040,,,,,,,,,SCK,48, ,,
K3W,Accrual,532040,,,,,,,,,ACC,0, ,,
FEL,Accrual,837016,,,,,,,,,SCK,6, ,,
FEL,Accrual,837016,,,,,,,,,ACC,0, ,,
FEL,Accrual,538544,2,,,,,,,,PER,44, ,,
,Accrual,844275,,,,,,,,,PER,40, ,,
FEL,Accrual,787052,,,,,,,,,SCK,10, ,,
FEL,Accrual,787052,,,,,,,,,ACC,0, ,,
K3W,Accrual,840824,,,,,,,,,SCK,54, ,,
K3W,Accrual,840824,,,,,,,,,ACC,0, ,,
FEL,Accrual,600648,,,,,,,,,SCK,16, ,,
FEL,Accrual,600648,,,,,,,,,ACC,0, ,,
FEL,Accrual,763830,,,,,,,,,SCK,20, ,,
FEL,Accrual,763830,,,,,,,,,ACC,0, ,,
FEL,Accrual,787411,,,,,,,,,SCK,18, ,,
FEL,Accrual,787411,,,,,,,,,ACC,0, ,,
FEL,Accrual,822175,,,,,,,,,PER,40, ,,
FEL,Accrual,824242,,,,,,,,,SCK,16.95, ,,
FEL,Accrual,824242,,,,,,,,,ACC,0, ,,
FEL,Accrual,826436,2,,,,,,,,PER,36, ,,
FEL,Accrual,558757,,,,,,,,,PER,21, ,,
FEL,Accrual,843614,,,,,,,,,PER,40, ,,
K3W,Accrual,763854,,,,,,,,,SCK,4, ,,
K3W,Accrual,763854,,,,,,,,,ACC,0, ,,
K3W,Accrual,779718,,,,,,,,,SCK,51, ,,
K3W,Accrual,779718,,,,,,,,,ACC,0, ,,
FEL,Accrual,793859,,,,,,,,,SCK,0, ,,
FEL,Accrual,793859,,,,,,,,,ACC,0, ,,
FEL,Accrual,827079,,,,,,,,,PER,40, ,,
K3W,Accrual,702148,,,,,,,,,SCK,43.78, ,,
K3W,Accrual,702148,,,,,,,,,ACC,0, ,,
K3W,Accrual,840375,,,,,,,,,SCK,0, ,,
K3W,Accrual,840375,,,,,,,,,ACC,0, ,,
K3W,Accrual,740479,,,,,,,,,SCK,0, ,,
K3W,Accrual,740479,,,,,,,,,ACC,0, ,,
FEL,Accrual,537594,,,,,,,,,PER,40, ,,
FEL,Accrual,722271,,,,,,,,,SCK,0.5, ,,
FEL,Accrual,722271,,,,,,,,,ACC,0, ,,
FEL,Accrual,709668,,,,,,,,,SCK,35.7, ,,
FEL,Accrual,709668,,,,,,,,,ACC,0, ,,
FEL,Accrual,792830,,,,,,,,,PER,16, ,,
K3W,Accrual,832489,,,,,,,,,SCK,7, ,,
K3W,Accrual,832489,,,,,,,,,ACC,0, ,,
K3T,Accrual,211246,,,,,,,,,PER,40, ,,
FEL,Accrual,732123,,,,,,,,,PER,28, ,,
FEL,Accrual,806545,,,,,,,,,SCK,12.08, ,,
FEL,Accrual,806545,,,,,,,,,ACC,0, ,,
FEL,Accrual,712163,,,,,,,,,PER,47.45, ,,
FEL,Accrual,845009,,,,,,,,,SCK,3, ,,
FEL,Accrual,845009,,,,,,,,,ACC,0, ,,
FEL,Accrual,815059,,,,,,,,,SCK,0, ,,
FEL,Accrual,815059,,,,,,,,,ACC,0, ,,
FEL,Accrual,624559,,,,,,,,,PER,40, ,,
K3T,Accrual,722142,2,,,,,,,,PER,40, ,,
FEL,Accrual,842255,,,,,,,,,SCK,0, ,,
FEL,Accrual,842255,,,,,,,,,ACC,0, ,,
FEL,Accrual,829835,,,,,,,,,SCK,0, ,,
FEL,Accrual,829835,,,,,,,,,ACC,0, ,,
FEL,Accrual,808818,,,,,,,,,SCK,9.87, ,,
FEL,Accrual,808818,,,,,,,,,ACC,0, ,,
FEL,Accrual,831651,,,,,,,,,PER,32, ,,
FEL,Accrual,824905,,,,,,,,,SCK,0, ,,
FEL,Accrual,824905,,,,,,,,,ACC,0, ,,
K3V,Accrual,584259,2,,,,,,,,PER,40, ,,
FEL,Accrual,803421,,,,,,,,,SCK,22.95, ,,
FEL,Accrual,803421,,,,,,,,,ACC,0, ,,
K3W,Accrual,529868,,,,,,,,,SCK,48, ,,
K3W,Accrual,529868,,,,,,,,,ACC,0, ,,
FEL,Accrual,826274,2,,,,,,,,PER,63, ,,
FEL,Accrual,740748,2,,,,,,,,PER,27, ,,
FEL,Accrual,792967,,,,,,,,,SCK,12, ,,
FEL,Accrual,792967,,,,,,,,,ACC,0, ,,
FEL,Accrual,804569,,,,,,,,,SCK,0, ,,
FEL,Accrual,804569,,,,,,,,,ACC,0, ,,
FEL,Accrual,808317,,,,,,,,,SCK,0, ,,
FEL,Accrual,808317,,,,,,,,,ACC,0, ,,
K3W,Accrual,743086,,,,,,,,,SCK,21, ,,
K3W,Accrual,743086,,,,,,,,,ACC,0, ,,
FEL,Accrual,524890,,,,,,,,,PER,40, ,,
FEL,Accrual,801830,,,,,,,,,SCK,24.7, ,,
FEL,Accrual,801830,,,,,,,,,ACC,0, ,,
FEL,Accrual,806773,,,,,,,,,SCK,0, ,,
FEL,Accrual,806773,,,,,,,,,ACC,0, ,,
K3W,Accrual,620687,,,,,,,,,SCK,11, ,,
K3W,Accrual,620687,,,,,,,,,ACC,0, ,,
FEL,Accrual,686381,,,,,,,,,PER,40, ,,
FEL,Accrual,530352,2,,,,,,,,PER,36, ,,
FEL,Accrual,842325,,,,,,,,,SCK,6.67, ,,
FEL,Accrual,842325,,,,,,,,,ACC,0, ,,
FEL,Accrual,526075,,,,,,,,,PER,28, ,,
FEL,Accrual,795903,,,,,,,,,PER,9.58, ,,
FEL,Accrual,790677,,,,,,,,,SCK,10, ,,
FEL,Accrual,790677,,,,,,,,,ACC,0, ,,
FEL,Accrual,782638,,,,,,,,,SCK,0, ,,
FEL,Accrual,782638,,,,,,,,,ACC,0, ,,
FEL,Accrual,714761,,,,,,,,,SCK,0, ,,
FEL,Accrual,714761,,,,,,,,,ACC,0, ,,
FEL,Accrual,210761,2,,,,,,,,PER,27, ,,
FEL,Accrual,779001,2,,,,,,,,PER,9, ,,
FEL,Accrual,796798,,,,,,,,,SCK,28.6, ,,
FEL,Accrual,796798,,,,,,,,,ACC,0, ,,
FEL,Accrual,841441,,,,,,,,,SCK,1.82, ,,
FEL,Accrual,841441,,,,,,,,,ACC,0, ,,
FEL,Accrual,833591,,,,,,,,,SCK,12.33, ,,
FEL,Accrual,833591,,,,,,,,,ACC,0, ,,
FEL,Accrual,823819,2,,,,,,,,PER,45, ,,
FEL,Accrual,231551,,,,,,,,,PER,40, ,,
FEL,Accrual,829242,,,,,,,,,SCK,7.18, ,,
FEL,Accrual,829242,,,,,,,,,ACC,0, ,,
FEL,Accrual,825807,,,,,,,,,SCK,6, ,,
FEL,Accrual,825807,,,,,,,,,ACC,0, ,,
,Accrual,845222,,,,,,,,,SCK,4.07, ,,
,Accrual,845222,,,,,,,,,ACC,0, ,,
FEL,Accrual,751626,,,,,,,,,PER,8, ,,
